place_cat,place_name,place_address,place_lat,place_lon,place_detailsjson,place_src,place_srcassetid
food_venue,Southern Xross Kebabs,102 Spencer Street MELBOURNE VIC 3000,-37.81867544,144.954350485,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":20},""total_seats"":20}",City of Melbourne,com:food:102109:65ebc5b2709c4d8b
food_venue,Southside Coffee Co,Rear 26 Power Street SOUTHBANK VIC 3006,-37.82382191,144.961891785,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":4,""Seats - Outdoor"":16},""total_seats"":20}",City of Melbourne,com:food:110385:ca687f1e6531a1f7
food_venue,Southside On St Kilda,"Unit 1, Ground 437 St Kilda Road MELBOURNE VIC 3004",-37.83909862,144.977535477,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":64,""Seats - Outdoor"":24},""total_seats"":88}",City of Melbourne,com:food:108631:51abf64f3fdfbd60
food_venue,Souvs On Spencer,655 Spencer Street WEST MELBOURNE VIC 3003,-37.80643135,144.944905055,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":28,""Seats - Outdoor"":4},""total_seats"":32}",City of Melbourne,com:food:108885:383becc138c06bb9
food_venue,Spaghetti Tree,Ground 59-63 Bourke Street MELBOURNE VIC 3000,-37.81212537,144.971565871,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":280},""total_seats"":280}",City of Melbourne,com:food:101113:c3f8831464060bc2
food_venue,Speck Cafe,"Shop 2, Ground 221 Queen Street MELBOURNE VIC 3000",-37.81355361,144.959754236,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":20,""Seats - Outdoor"":12},""total_seats"":32}",City of Melbourne,com:food:108079:330c329555f6850f
food_venue,Spence & Larder,403A St Kilda Road MELBOURNE VIC 3004,-37.83587066,144.975941929,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":8},""total_seats"":8}",City of Melbourne,com:food:108622:f64a9330c5ac30b1
food_venue,Spencer Heritage,Part Ground 355 Spencer Street WEST MELBOURNE VIC 3003,-37.81191139,144.950434294,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":8},""total_seats"":8}",City of Melbourne,com:food:598605:b3a65a85762dc946
food_venue,Spice Temple,"Shop 7, Ground 8 Whiteman Street SOUTHBANK VIC 3006",-37.82312164,144.958660189,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":415},""total_seats"":415}",City of Melbourne,com:food:111175:9b7101aa5e5079da
food_venue,Spice World Melbourne,172-176 Little Bourke Street MELBOURNE VIC 3000,-37.8118553,144.967129981,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100},""total_seats"":100}",City of Melbourne,com:food:105890:0dcc67fc7bef6feb
food_venue,Spicy Korea,"Unit 39A, Ground 601 Little Collins Street MELBOURNE VIC 3000",-37.81802782,144.954905366,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":46},""total_seats"":58}",City of Melbourne,com:food:105945:e69bcde7e3865e4f
food_venue,Spin Coffee,Part Ground 607 Bourke Street MELBOURNE VIC 3000,-37.81677365,144.955552859,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":25,""Seats - Outdoor"":30},""total_seats"":55}",City of Melbourne,com:food:101159:9e6f2473a4a3a2e8
food_venue,Spleen Central,41 Bourke Street MELBOURNE VIC 3000,-37.81193572,144.97204722,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":54},""total_seats"":66}",City of Melbourne,com:food:101109:e24e02cdd650bd37
food_venue,SPQR Pizzeria,"Unit 7, 43 Little Bourke Street MELBOURNE VIC 3000",-37.81092017,144.971362998,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":45},""total_seats"":45}",City of Melbourne,com:food:105830:fe2f1b3fb67feb00
food_venue,Springrock,Level 1 & Rooftop 87 Bourke Street MELBOURNE VIC 3000,-37.812234,144.970902899,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":105},""total_seats"":105}",City of Melbourne,com:food:101117:0b56cdf8fcdacfac
food_venue,Spud Bar Little Bourke,Part Ground 394-400 Little Bourke Street MELBOURNE VIC 3000,-37.81365679,144.960900331,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:105868:e23ce0e2bf51e200
food_venue,Spudbar @ Chevron,11 Commercial Road MELBOURNE VIC 3004,-37.8455379,144.979819038,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":9,""Seats - Outdoor"":12},""total_seats"":21}",City of Melbourne,com:food:108646:88a5b4a74850126e
food_venue,Spudbar Bourke Place,"Shop 3, LwrGround 600 Bourke Street MELBOURNE VIC 3000",-37.81571392,144.95610726,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":10},""total_seats"":10}",City of Melbourne,com:food:101172:d33cbf2e6de7fa1f
food_venue,Spudbar Collins Street 567,"Tenancy 7B, Ground 567 Collins Street MELBOURNE VIC 3000",-37.81902044,144.955727469,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:579252:9cd9978767103c65
food_venue,Spudbar Emporium,"Shop 321, Level 3 287 Lonsdale Street MELBOURNE VIC 3000",-37.81245199,144.963838585,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:105698:8e16d643cebcd4c6
food_venue,Square & Compass,222 Clarendon Street EAST MELBOURNE VIC 3002,-37.80970434,144.984112154,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":13,""Seats - Indoor"":51},""total_seats"":64}",City of Melbourne,com:food:102002:d99b5901b520ce73
food_venue,Square One,"Shop 1, Podium 525 Collins Street MELBOURNE VIC 3000",-37.81866171,144.957538457,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":120},""total_seats"":120}",City of Melbourne,com:food:705123:86214144fe5eebb5
food_venue,Squires Loft Dockland,"Shop 1, 818 Bourke Street DOCKLANDS VIC 3008",-37.81927362,144.943968986,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":96,""Seats - Outdoor"":34},""total_seats"":130}",City of Melbourne,com:food:604124:1c12d0d8240aef02
food_venue,Squiseato,Part 294-312 Bourke Street MELBOURNE VIC 3000,-37.81330938,144.964398413,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40},""total_seats"":40}",City of Melbourne,com:food:101195:bf85262a284023d0
food_venue,Ssam Korean Bbq,189-191 King Street MELBOURNE VIC 3000,-37.81569596,144.95508151,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":110},""total_seats"":110}",City of Melbourne,com:food:105306:6b04caef45ff65a3
food_venue,St Ali & The Queen,1 Dhanga Djeembana Walk MELBOURNE VIC 3000,-37.80788769,144.958461316,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":20},""total_seats"":20}",City of Melbourne,com:food:109493:3f5ac604d7f1e443
food_venue,St Ali Canteen,Part Ground 30 Collins Street MELBOURNE VIC 3000,-37.81346244,144.972472392,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":14,""Seats - Indoor"":28},""total_seats"":42}",City of Melbourne,com:food:102167:7779b1ec0c2126d2
food_venue,St Brew,Shop Part Level 5 700 Collins Street DOCKLANDS VIC 3008,-37.81949296,144.950870472,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":69,""Seats - Indoor"":128},""total_seats"":197}",City of Melbourne,com:food:578095:2d1e3f625f62d99b
food_venue,St Cooper Cafe,27 Blackwood Street NORTH MELBOURNE VIC 3051,-37.80067768,144.955200107,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12,""Seats - Outdoor"":9},""total_seats"":21}",City of Melbourne,com:food:103811:3453e29d08bcea9f
food_venue,Stalactites Restaurant,177-183 Lonsdale Street MELBOURNE VIC 3000,-37.81111923,144.96703692,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":15,""Seats - Indoor"":150},""total_seats"":165}",City of Melbourne,com:food:108555:a0744994bf40e3e5
food_venue,Standing Room,Part MSD Building 133 230 Grattan Street PARKVILLE VIC 3010,-37.79738772,144.961258672,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":17},""total_seats"":17}",City of Melbourne,com:food:664662:8d70bd87273074a4
food_venue,Starbase Cafe,Part Ground 43-51 Queen Street MELBOURNE VIC 3000,-37.81773812,144.961614304,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":22},""total_seats"":22}",City of Melbourne,com:food:108062:191778d456cdb009
food_venue,Starbucks,"Shop 201-203, Level 1 201 Spencer Street DOCKLANDS VIC 3008",-37.81501701,144.951186966,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":53,""Seats - Outdoor"":16},""total_seats"":69}",City of Melbourne,com:food:110843:9397a213fd30ab43
food_venue,Starbucks,117 Swanston Street MELBOURNE VIC 3000,-37.81507697,144.965777332,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":16,""Seats - Outdoor"":16},""total_seats"":32}",City of Melbourne,com:food:109268:2d95bf308201592f
food_venue,Starbucks,"Tenancy 2, Ground 168 Exhibition Street MELBOURNE VIC 3000",-37.81151587,144.970733249,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":38},""total_seats"":38}",City of Melbourne,com:food:103622:b9a9d8cb3ff79e27
food_venue,Starbucks,Shop E25 385 Bourke Street MELBOURNE VIC 3000,-37.81491502,144.962944195,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":42},""total_seats"":42}",City of Melbourne,com:food:597186:6771bc1cd42c8a02
food_venue,Starbucks,"Shop 151, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",-37.81073331,144.963018917,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":58},""total_seats"":58}",City of Melbourne,com:food:105746:0b4382c4e243b17d
food_venue,Starbucks,Ground 295 Swanston Street MELBOURNE VIC 3000,-37.81122709,144.964263714,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":6,""Seats - Indoor"":90},""total_seats"":96}",City of Melbourne,com:food:109303:4cad114707414560
food_venue,State Netball & Hockey Centre Cafe,Part State Netball Hockey Centre 10 Brens Drive PARKVILLE VIC 3052,-37.78541877,144.947631929,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":60},""total_seats"":60}",City of Melbourne,com:food:107427:4877e6bfb4f20aa7
food_venue,State Of Grace,"Basement, Ground, Mezzanine & Level 5 27 King Street MELBOURNE VIC 3000",-37.81975559,144.956948504,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":174,""Seats - Outdoor"":123},""total_seats"":297}",City of Melbourne,com:food:105294:54c019f3f7091ca0
food_venue,Steakhouse Grill 66,66 Newquay Promenade DOCKLANDS VIC 3008,-37.8149263,144.940659333,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100,""Seats - Outdoor"":34},""total_seats"":134}",City of Melbourne,com:food:573327:16c3caa6d8db83cd
food_venue,Stella,"Shop 2, Ground 500 Bourke Street MELBOURNE VIC 3000",-37.81494883,144.95876067,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":80},""total_seats"":80}",City of Melbourne,com:food:101176:751c62aebe2395fd
food_venue,Sticksies Australia,344 Lygon Street CARLTON VIC 3053,-37.79900008,144.967504255,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":10},""total_seats"":10}",City of Melbourne,com:food:106200:0d4d94afb048978b
food_venue,Stockroom567,"Tenancy 10, Ground 567 Collins Street MELBOURNE VIC 3000",-37.81902044,144.955727469,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":90},""total_seats"":90}",City of Melbourne,com:food:579252:b5a7be5978c2e1d7
food_venue,Stories Of Nooool,151 Queensberry Street CARLTON VIC 3053,-37.80493297,144.963920625,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":90},""total_seats"":90}",City of Melbourne,com:food:107867:3e9d424b3ee9cb67
food_venue,Story Coffee & Foodstore,Shop 3 Concourse 700 Bourke Street DOCKLANDS VIC 3008,-37.81733573,144.949373281,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":16},""total_seats"":28}",City of Melbourne,com:food:573401:753a5f6ca7ab2a3a
food_venue,Story So Far,8B Dorcas Street SOUTHBANK VIC 3006,-37.82981139,144.97021525,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":16,""Seats - Indoor"":16},""total_seats"":32}",City of Melbourne,com:food:110433:59c167e99ca23727
food_venue,Stovetop,Cafe 108-128 Leicester Street CARLTON VIC 3053,-37.80335267,144.960971679,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":70,""Seats - Outdoor"":16},""total_seats"":86}",City of Melbourne,com:food:105523:13c18e2175231566
food_venue,Straight Outta Saigon,Ground 138-144 Russell Street MELBOURNE VIC 3000,-37.81298798,144.96841676,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":47},""total_seats"":47}",City of Melbourne,com:food:101126:c374d2de4c91a489
food_venue,Strangers Corridor,Level 1 160 Spring Street EAST MELBOURNE VIC 3002,-37.81087579,144.974119012,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":60},""total_seats"":60}",City of Melbourne,com:food:110742:323a0531c020620d
food_venue,STREAT,Part Level 2 Building 10 - Casey Building RMIT University 392 Swanston Street MELBOURNE VIC 3000,-37.80818156,144.964543533,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":40},""total_seats"":40}",City of Melbourne,com:food:606648:1b770fe00f628ef2
food_venue,STREAT,Part Ground 900 Park Street PARKVILLE VIC 3052,-37.77749378,144.944996037,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40,""Seats - Outdoor"":12},""total_seats"":52}",City of Melbourne,com:food:107424:e36193576d272b79
food_venue,Streat Cafe At VIC Market,"Stall 26-27, Shed F Queen Victoria Market 66 Peel Street MELBOURNE VIC 3000",-37.80765748,144.957205484,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":8},""total_seats"":8}",City of Melbourne,com:food:110679:c1137dccc555e513
food_venue,Street Taste,136 Elizabeth Street MELBOURNE VIC 3000,-37.81484304,144.963742996,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":24,""Seats - Outdoor"":7},""total_seats"":31}",City of Melbourne,com:food:103315:56a96a5636842b2e
food_venue,Streetfood Market,"Shop 3, Ground 422-440 Elizabeth Street MELBOURNE VIC 3000",-37.8086289,144.961006966,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12},""total_seats"":12}",City of Melbourne,com:food:103302:710adb2af5f023a1
food_venue,Strike Bowling,245-247 Little Lonsdale Street MELBOURNE VIC 3000,-37.810658,144.965703374,"{""census_year"":2024,""industry_code"":""9113"",""industry_description"":""Sports and Physical Recreation Venues, Grounds and Facilities Operation"",""seats"":{""Seats - Indoor"":116},""total_seats"":116}",City of Melbourne,com:food:589841:bc0cdc01a07e0fb1
food_venue,Strike Bowling Melbourne Central / Strike Escape Rooms Melbourne Central,"Shop 305, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",-37.81073331,144.963018917,"{""census_year"":2024,""industry_code"":""9113"",""industry_description"":""Sports and Physical Recreation Venues, Grounds and Facilities Operation"",""seats"":{""Seats - Indoor"":28},""total_seats"":28}",City of Melbourne,com:food:105746:c6221e5a50e1c97e
food_venue,Strozzi Restaurant,Part Ground 333 Collins Street MELBOURNE VIC 3000,-37.81706704,144.963253733,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":90,""Seats - Outdoor"":32},""total_seats"":122}",City of Melbourne,com:food:102089:e04dd3eb3699ba21
food_venue,Stubborn Pig,Ground 370-372 Lonsdale Street MELBOURNE VIC 3000,-37.81220274,144.961456084,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":32},""total_seats"":32}",City of Melbourne,com:food:105742:3c957f0c086a940d
food_venue,Stubby Cafe Bar & Restaurant,Lobby 16 Spencer Street MELBOURNE VIC 3000,-37.82050677,144.955242109,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":50},""total_seats"":50}",City of Melbourne,com:food:108972:0515ce5ca3a83e3d
food_venue,Studio Coffee,Shop F6 20 Convention Centre Place SOUTH WHARF VIC 3006,-37.82539976,144.952378154,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100},""total_seats"":100}",City of Melbourne,com:food:110542:e708f58284595a94
food_venue,Stuzzichino,Ground 169 Lygon Street CARLTON VIC 3053,-37.80171819,144.966456885,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":24,""Seats - Outdoor"":30},""total_seats"":54}",City of Melbourne,com:food:106101:346d388a80136225
food_venue,Sublime cafe,16 Errol Street NORTH MELBOURNE VIC 3051,-37.80471334,144.949646583,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":8},""total_seats"":20}",City of Melbourne,com:food:103524:2647bca657e5eb45
food_venue,Subway,"Shop 6, 15 William Street MELBOURNE VIC 3000",-37.8192157,144.959187534,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":9},""total_seats"":9}",City of Melbourne,com:food:110091:8d70346a728f974a
food_venue,Subway,Ground 465 Elizabeth Street MELBOURNE VIC 3000,-37.80806541,144.960007475,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:562692:70e8950bf3e7e634
food_venue,Subway,407B St Kilda Road MELBOURNE VIC 3004,-37.836275,144.976209572,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":8},""total_seats"":8}",City of Melbourne,com:food:108625:0e606f59a13c9574
food_venue,Subway,Ground 173 Queen Street MELBOURNE VIC 3000,-37.81467989,144.960224297,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":30},""total_seats"":30}",City of Melbourne,com:food:108072:8b40f557a50a8ef3
food_venue,Subway,235 Exhibition Street MELBOURNE VIC 3000,-37.81044353,144.969484353,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":18},""total_seats"":18}",City of Melbourne,com:food:110654:68b85c11bfa55f86
food_venue,Subway,"Unit 5, 1 Phillip Court PORT MELBOURNE VIC 3207",-37.82600955,144.920988022,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":16},""total_seats"":28}",City of Melbourne,com:food:602733:3315eaee5b2f86f4
food_venue,Subway,"Shop 6R, 3 Freshwater Place SOUTHBANK VIC 3006",-37.82167833,144.962153946,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":10},""total_seats"":10}",City of Melbourne,com:food:575820:a69b547223c446a2
food_venue,Subway,Ground 221 Spencer Street DOCKLANDS VIC 3008,-37.81501701,144.951186966,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":18,""Seats - Outdoor"":20},""total_seats"":38}",City of Melbourne,com:food:110843:3e8b0cc33b60f8d4
food_venue,Subway,38 Batmans Hill Drive DOCKLANDS VIC 3008,-37.82089145,144.94943448,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":24},""total_seats"":24}",City of Melbourne,com:food:628714:8176d7498d69f155
food_venue,Subway,Shop G06 9 Star Circus DOCKLANDS VIC 3008,-37.8131707,144.937857365,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":6,""Seats - Outdoor"":40},""total_seats"":46}",City of Melbourne,com:food:620312:47183a50ebc34ad6
food_venue,Subway,"Unit 3, Ground 1 Elizabeth Street MELBOURNE VIC 3000",-37.81805665,144.964607913,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12},""total_seats"":12}",City of Melbourne,com:food:103165:05c500c94075b7e9
food_venue,Subway,"Shop 3, Ground 37 Swanston Street MELBOURNE VIC 3000",-37.81674222,144.966704047,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":28},""total_seats"":28}",City of Melbourne,com:food:109263:5e1344761ff72241
food_venue,Subway,Part Ground 175-177 King Street MELBOURNE VIC 3000,-37.81602499,144.955232209,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:105301:876600f048641a71
food_venue,Subway,Part Ground 187-193 Elizabeth Street MELBOURNE VIC 3000,-37.81388737,144.962707826,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12,""Seats - Outdoor"":8},""total_seats"":20}",City of Melbourne,com:food:103180:9b099afadc0c9dfc
food_venue,Subway,"Shop 106, Level 1 27 Whiteman Street SOUTHBANK VIC 3006",-37.82559018,144.958342688,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":30},""total_seats"":30}",City of Melbourne,com:food:110343:d35b9330e0a8b1e7
food_venue,Subway Carlton,672 Swanston Street CARLTON VIC 3053,-37.80099105,144.964288533,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":9,""Seats - Indoor"":30},""total_seats"":39}",City of Melbourne,com:food:110987:7634600347514c7b
food_venue,Subway Swanson Street,341 Swanston Street MELBOURNE VIC 3000,-37.8103651,144.963750616,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":22},""total_seats"":22}",City of Melbourne,com:food:109311:80d3396102759888
food_venue,Subway Vic Harbour,836 Bourke Street DOCKLANDS VIC 3008,-37.81977079,144.943118818,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":10},""total_seats"":10}",City of Melbourne,com:food:604118:5f58a2dc979a0edc
food_venue,Sud Food & Wine,"Shop 1, Ground 555 Lonsdale Street MELBOURNE VIC 3000",-37.81439357,144.956213508,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":48},""total_seats"":48}",City of Melbourne,com:food:105713:aba5260f9b2310b9
food_venue,Sulbing Dessert Bar,Ground 168 Lonsdale Street MELBOURNE VIC 3000,-37.8105674,144.967369629,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":35},""total_seats"":35}",City of Melbourne,com:food:105751:9680553a3dc96a2d
food_venue,Sulhwa,347A Little Collins Street MELBOURNE VIC 3000,-37.81554941,144.963293794,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":6,""Seats - Indoor"":20},""total_seats"":26}",City of Melbourne,com:food:105929:880662b0e4b42dc2
food_venue,Sultan's Express Curries,142 Rathdowne Street CARLTON VIC 3053,-37.7960463,144.97104054,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":10},""total_seats"":10}",City of Melbourne,com:food:108239:3afd56abcf55dab1
food_venue,Sunda,18-20 Punch Lane MELBOURNE VIC 3000,-37.81043132,144.971108187,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":66},""total_seats"":66}",City of Melbourne,com:food:107767:b4c2018eb5cdb71a
food_venue,Sunhands,Ground 169 Elgin Street CARLTON VIC 3053,-37.79757961,144.969295009,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":30,""Seats - Outdoor"":22},""total_seats"":52}",City of Melbourne,com:food:103101:ccfe6cb7ec91ac4c
